X: (V*s),Y: (Hits)
6.26918e-09,12
6.27981e-09,13
6.29044e-09,11
6.30106e-09,8
6.31169e-09,7
6.32232e-09,13
6.33295e-09,8
6.34358e-09,9
6.35421e-09,8
6.36484e-09,9
6.37547e-09,11
6.3861e-09,8
6.39673e-09,10
6.40735e-09,13
6.41798e-09,5
6.42861e-09,7
6.43924e-09,2
6.44987e-09,7
6.4605e-09,7
6.47113e-09,10
6.48176e-09,7
6.49239e-09,9
6.50301e-09,7
6.51364e-09,9
6.52427e-09,8
6.5349e-09,6
6.54553e-09,10
6.55616e-09,5
6.56679e-09,6
6.57742e-09,4
6.58805e-09,5
6.59868e-09,2
6.6093e-09,7
6.61993e-09,2
6.63056e-09,5
6.64119e-09,2
6.65182e-09,1
6.66245e-09,4
6.67308e-09,2
6.68371e-09,6
6.69434e-09,5
6.70497e-09,3
6.71559e-09,6
6.72622e-09,2
6.73685e-09,10
6.74748e-09,8
6.75811e-09,4
6.76874e-09,5
6.77937e-09,3
6.79e-09,5
6.80063e-09,5
6.81126e-09,4
6.82188e-09,8
6.83251e-09,6
6.84314e-09,2
6.85377e-09,3
6.8644e-09,5
6.87503e-09,3
6.88566e-09,4
6.89629e-09,6
6.90692e-09,4
6.91754e-09,3
6.92817e-09,4
6.9388e-09,4
6.94943e-09,2
6.96006e-09,1
6.97069e-09,2
6.98132e-09,2
6.99195e-09,8
7.00258e-09,5
7.01321e-09,4
7.02383e-09,4
7.03446e-09,7
7.04509e-09,9
7.05572e-09,3
7.06635e-09,3
7.07698e-09,4
7.08761e-09,6
7.09824e-09,4
7.10887e-09,1
7.1195e-09,7
7.13012e-09,4
7.14075e-09,4
7.15138e-09,3
7.16201e-09,4
7.17264e-09,5
7.18327e-09,4
7.1939e-09,12
7.20453e-09,4
7.21516e-09,2
7.22579e-09,4
7.23641e-09,7
7.24704e-09,5
7.25767e-09,12
7.2683e-09,3
7.27893e-09,6
7.28956e-09,10
7.30019e-09,1
7.31082e-09,8
7.32145e-09,2
7.33208e-09,8
7.3427e-09,5
7.35333e-09,5
7.36396e-09,5
7.37459e-09,1
7.38522e-09,7
7.39585e-09,6
7.40648e-09,9
7.41711e-09,7
7.42774e-09,9
7.43836e-09,3
7.44899e-09,5
7.45962e-09,12
7.47025e-09,3
7.48088e-09,7
7.49151e-09,8
7.50214e-09,7
7.51277e-09,4
7.5234e-09,6
7.53403e-09,4
7.54465e-09,8
7.55528e-09,3
7.56591e-09,9
7.57654e-09,5
7.58717e-09,5
7.5978e-09,7
7.60843e-09,6
7.61906e-09,4
7.62969e-09,4
7.64032e-09,3
7.65094e-09,9
7.66157e-09,6
7.6722e-09,4
7.68283e-09,3
7.69346e-09,6
7.70409e-09,5
7.71472e-09,2
7.72535e-09,3
7.73598e-09,6
7.74661e-09,6
7.75723e-09,2
7.76786e-09,4
7.77849e-09,4
7.78912e-09,5
7.79975e-09,1
7.81038e-09,4
7.82101e-09,1
7.83164e-09,4
7.84227e-09,0
7.85289e-09,3
7.86352e-09,1
7.87415e-09,2
7.88478e-09,2
7.89541e-09,1
7.90604e-09,2
7.91667e-09,0
7.9273e-09,4
7.93793e-09,1
7.94856e-09,3
7.95918e-09,1
7.96981e-09,3
7.98044e-09,3
7.99107e-09,5
8.0017e-09,2
8.01233e-09,1
8.02296e-09,2
8.03359e-09,2
8.04422e-09,2
8.05485e-09,1
8.06547e-09,0
8.0761e-09,2
8.08673e-09,1
8.09736e-09,2
8.10799e-09,1
8.11862e-09,1
8.12925e-09,2
8.13988e-09,4
8.15051e-09,2
8.16114e-09,1
8.17176e-09,2
8.18239e-09,2
8.19302e-09,1
8.20365e-09,0
8.21428e-09,1
8.22491e-09,1
8.23554e-09,2
8.24617e-09,1
8.2568e-09,1
8.26743e-09,2
8.27805e-09,2
8.28868e-09,1
8.29931e-09,3
8.30994e-09,0
8.32057e-09,1
8.3312e-09,1
8.34183e-09,4
8.35246e-09,3
8.36309e-09,0
8.37371e-09,0
8.38434e-09,1
8.39497e-09,0
8.4056e-09,0
8.41623e-09,0
8.42686e-09,0
8.43749e-09,1
8.44812e-09,2
8.45875e-09,0
8.46938e-09,1
8.48e-09,1
8.49063e-09,1
8.50126e-09,0
8.51189e-09,0
8.52252e-09,0
8.53315e-09,1
8.54378e-09,1
8.55441e-09,1
8.56504e-09,1
8.57567e-09,1
8.58629e-09,0
8.59692e-09,1
8.60755e-09,1
8.61818e-09,3
8.62881e-09,1
8.63944e-09,1
8.65007e-09,0
8.6607e-09,1
8.67133e-09,0
8.68196e-09,1
8.69258e-09,1
8.70321e-09,0
8.71384e-09,2
8.72447e-09,0
8.7351e-09,0
8.74573e-09,0
8.75636e-09,0
8.76699e-09,0
8.77762e-09,0
8.78824e-09,0
8.79887e-09,0
8.8095e-09,0
8.82013e-09,0
8.83076e-09,0
8.84139e-09,1
8.85202e-09,1
8.86265e-09,0
8.87328e-09,0
8.88391e-09,0
8.89453e-09,0
8.90516e-09,0
8.91579e-09,0
8.92642e-09,0
8.93705e-09,1
8.94768e-09,1
8.95831e-09,2
8.96894e-09,1
8.97957e-09,1
8.9902e-09,0
9.00082e-09,0
9.01145e-09,1
9.02208e-09,1
9.03271e-09,0
9.04334e-09,0
9.05397e-09,0
9.0646e-09,0
9.07523e-09,0
9.08586e-09,0
9.09649e-09,1
9.10711e-09,0
9.11774e-09,0
9.12837e-09,1
9.139e-09,0
9.14963e-09,1
9.16026e-09,0
9.17089e-09,0
9.18152e-09,0
9.19215e-09,2
9.20278e-09,0
9.2134e-09,1
9.22403e-09,0
9.23466e-09,0
9.24529e-09,0
9.25592e-09,1
9.26655e-09,0
9.27718e-09,2
9.28781e-09,0
9.29844e-09,0
9.30906e-09,0
9.31969e-09,1
9.33032e-09,0
9.34095e-09,0
9.35158e-09,0
9.36221e-09,0
9.37284e-09,0
9.38347e-09,2
9.3941e-09,2
9.40473e-09,2
9.41535e-09,0
9.42598e-09,2
9.43661e-09,0
9.44724e-09,1
9.45787e-09,1
9.4685e-09,0
9.47913e-09,1
9.48976e-09,0
9.50039e-09,0
9.51102e-09,1
9.52164e-09,0
9.53227e-09,0
9.5429e-09,0
9.55353e-09,0
9.56416e-09,0
9.57479e-09,0
9.58542e-09,1
9.59605e-09,1
9.60668e-09,0
9.61731e-09,0
9.62793e-09,1
9.63856e-09,0
9.64919e-09,0
9.65982e-09,0
9.67045e-09,0
9.68108e-09,1
9.69171e-09,0
9.70234e-09,0
9.71297e-09,0
9.72359e-09,0
9.73422e-09,0
9.74485e-09,1
9.75548e-09,0
9.76611e-09,0
9.77674e-09,0
9.78737e-09,0
9.798e-09,0
9.80863e-09,0
9.81926e-09,1
9.82988e-09,0
9.84051e-09,0
9.85114e-09,1
9.86177e-09,0
9.8724e-09,0
9.88303e-09,0
9.89366e-09,0
9.90429e-09,0
9.91492e-09,0
9.92555e-09,0
9.93617e-09,0
9.9468e-09,0
9.95743e-09,0
9.96806e-09,0
9.97869e-09,0
9.98932e-09,0
