X: (V*s),Y: (Hits)
1.94924e-08,37
1.95274e-08,30
1.95625e-08,39
1.95976e-08,36
1.96327e-08,27
1.96677e-08,30
1.97028e-08,23
1.97379e-08,19
1.97729e-08,26
1.9808e-08,33
1.98431e-08,21
1.98782e-08,30
1.99132e-08,37
1.99483e-08,23
1.99834e-08,28
2.00184e-08,30
2.00535e-08,20
2.00886e-08,25
2.01237e-08,19
2.01587e-08,23
2.01938e-08,13
2.02289e-08,17
2.02639e-08,24
2.0299e-08,12
2.03341e-08,20
2.03692e-08,22
2.04042e-08,22
2.04393e-08,9
2.04744e-08,15
2.05094e-08,16
2.05445e-08,11
2.05796e-08,14
2.06147e-08,21
2.06497e-08,20
2.06848e-08,20
2.07199e-08,14
2.07549e-08,17
2.079e-08,9
2.08251e-08,13
2.08602e-08,14
2.08952e-08,13
2.09303e-08,31
2.09654e-08,15
2.10004e-08,11
2.10355e-08,11
2.10706e-08,12
2.11057e-08,9
2.11407e-08,12
2.11758e-08,18
2.12109e-08,9
2.12459e-08,13
2.1281e-08,15
2.13161e-08,13
2.13512e-08,13
2.13862e-08,10
2.14213e-08,9
2.14564e-08,14
2.14914e-08,15
2.15265e-08,10
2.15616e-08,7
2.15967e-08,15
2.16317e-08,7
2.16668e-08,14
2.17019e-08,14
2.17369e-08,11
2.1772e-08,10
2.18071e-08,19
2.18422e-08,11
2.18772e-08,4
2.19123e-08,11
2.19474e-08,10
2.19824e-08,8
2.20175e-08,9
2.20526e-08,9
2.20877e-08,12
2.21227e-08,14
2.21578e-08,5
2.21929e-08,10
2.22279e-08,8
2.2263e-08,6
2.22981e-08,11
2.23332e-08,6
2.23682e-08,9
2.24033e-08,5
2.24384e-08,10
2.24734e-08,11
2.25085e-08,10
2.25436e-08,9
2.25787e-08,5
2.26137e-08,4
2.26488e-08,10
2.26839e-08,8
2.27189e-08,12
2.2754e-08,9
2.27891e-08,8
2.28242e-08,4
2.28592e-08,7
2.28943e-08,4
2.29294e-08,7
2.29644e-08,7
2.29995e-08,3
2.30346e-08,4
2.30697e-08,5
2.31047e-08,7
2.31398e-08,7
2.31749e-08,4
2.32099e-08,5
2.3245e-08,6
2.32801e-08,3
2.33152e-08,2
2.33502e-08,3
2.33853e-08,3
2.34204e-08,4
2.34554e-08,3
2.34905e-08,5
2.35256e-08,3
2.35607e-08,3
2.35957e-08,2
2.36308e-08,2
2.36659e-08,7
2.37009e-08,5
2.3736e-08,2
2.37711e-08,2
2.38062e-08,1
2.38412e-08,3
2.38763e-08,2
2.39114e-08,4
2.39464e-08,5
2.39815e-08,2
2.40166e-08,5
2.40517e-08,3
2.40867e-08,2
2.41218e-08,3
2.41569e-08,4
2.41919e-08,0
2.4227e-08,2
2.42621e-08,4
2.42972e-08,2
2.43322e-08,0
2.43673e-08,1
2.44024e-08,1
2.44374e-08,0
2.44725e-08,1
2.45076e-08,0
2.45427e-08,2
2.45777e-08,0
2.46128e-08,0
2.46479e-08,1
2.46829e-08,0
2.4718e-08,0
2.47531e-08,0
2.47882e-08,0
2.48232e-08,0
2.48583e-08,0
